City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lata,PT,2022-04-25 19:16:06,40.1629,-8.3327,58.82,73,71,3.74
295,San Lorenzo,PY,2022-04-25 19:12:43,-25.3333,-57.5333,90.54,55,40,23.02
296,Touros,BR,2022-04-25 19:16:07,-5.1989,-35.4608,83.19,69,45,13.24
297,Walvis Bay,NA,2022-04-25 19:16:07,-22.9575,14.5053,61.75,72,0,4.61
298,Yaan,NG,2022-04-25 19:16:08,7.3833,8.5667,87.84,53,60,4.9
299,Brae,GB,2022-04-25 19:03:13,60.3964,-1.353,44.83,77,76,16.31
300,Arua,UG,2022-04-25 19:16:08,3.0201,30.9111,64.54,87,67,2.91
301,Quatre Cocos,MU,2022-04-25 19:16:09,-20.2078,57.7625,75.31,71,84,15.86
302,Hobyo,SO,2022-04-25 19:13:37,5.3505,48.5268,83.77,72,11,11.86
303,Anadyr,RU,2022-04-25 19:13:15,64.75,177.4833,26.49,73,100,18.25
304,Porto De Moz,BR,2022-04-25 19:16:09,-1.7483,-52.2383,82.4,82,100,3.78
305,Richards Bay,ZA,2022-04-25 19:16:10,-28.783,32.0377,67.62,80,100,17.07
306,Sakassou,CI,2022-04-25 19:16:10,7.4546,-5.2926,83.93,53,100,3.94
307,Yeppoon,AU,2022-04-25 19:16:10,-23.1333,150.7333,65.98,82,100,20.51
308,Mahebourg,MU,2022-04-25 19:14:34,-20.4081,57.7,73.26,69,54,15.97
309,Kawalu,ID,2022-04-25 19:16:11,-7.3817,108.2082,72.79,94,100,3.29
310,Tura,IN,2022-04-25 19:16:11,25.5198,90.2201,74.23,79,0,5.44
311,Sorong,ID,2022-04-25 19:13:14,-0.8833,131.25,78.33,88,100,7.94
312,Flin Flon,CA,2022-04-25 19:13:33,54.7682,-101.865,28.65,48,0,6.22
313,Lexington,US,2022-04-25 19:14:31,37.9887,-84.4777,80.33,53,75,17.27
314,Nouadhibou,MR,2022-04-25 19:16:12,20.931,-17.0347,67.98,83,0,18.41
315,Lensk,RU,2022-04-25 19:16:12,60.7253,114.9278,23.36,96,99,4.63
316,Airai,TL,2022-04-25 19:16:13,-8.9266,125.4092,57.56,77,75,0.76
317,Padang,ID,2022-04-25 19:16:13,-0.9492,100.3543,77.76,86,100,3.31
318,Hirara,JP,2022-04-25 19:16:13,24.8,125.2833,78.37,90,31,20.85
319,Sadovoye,RU,2022-04-25 19:16:14,47.7764,44.5089,62.62,50,92,8.63
320,Zhigalovo,RU,2022-04-25 19:16:14,54.8097,105.1578,18.36,95,50,2.73
321,Bilma,NE,2022-04-25 19:16:15,18.6853,12.9164,96.03,9,0,9.13
322,Poum,NC,2022-04-25 19:16:15,-20.2333,164.0167,74.34,66,100,10.36
323,Taltal,CL,2022-04-25 19:16:15,-25.4,-70.4833,65.97,79,46,5.3
324,Kamaishi,JP,2022-04-25 19:17:16,39.2667,141.8833,55.2,86,100,8.84
325,Buraydah,SA,2022-04-25 19:17:16,26.326,43.975,75.65,25,27,8.16
326,Hoshcha,UA,2022-04-25 19:17:17,50.6003,26.6744,53.56,80,100,6.93
327,Xai-Xai,MZ,2022-04-25 19:17:17,-25.0519,33.6442,74.05,89,25,8.99
328,Kuminskiy,RU,2022-04-25 19:13:50,58.6667,66.5667,37.04,98,43,6.38
329,Athens,GR,2022-04-25 19:17:19,37.9795,23.7162,72.23,51,90,5.01
330,Kyra,RU,2022-04-25 19:12:35,49.5776,111.9753,23.67,87,100,8.61
331,Garowe,SO,2022-04-25 19:17:19,8.4054,48.4845,79.27,58,66,14.67
332,Kobryn,BY,2022-04-25 19:17:20,52.2138,24.3564,46.31,94,19,7.31
333,Longyearbyen,SJ,2022-04-25 19:17:20,78.2186,15.6401,4.84,56,40,16.11
334,Waipawa,NZ,2022-04-25 19:17:20,-41.4122,175.5153,49.77,83,91,2.1
335,Codrington,AU,2022-04-25 19:17:21,-38.2667,141.9667,58.71,70,100,10.07
336,Raudeberg,NO,2022-04-25 19:12:40,61.9875,5.1352,47.07,83,15,21.77
337,Akyab,MM,2022-04-25 19:17:21,20.15,92.9,82.81,80,33,4.85
338,Buala,SB,2022-04-25 19:17:22,-8.145,159.5921,80.08,83,91,3.94
339,Mehamn,NO,2022-04-25 19:17:22,71.0357,27.8492,28.31,94,52,15.59
340,Broken Hill,AU,2022-04-25 19:17:23,-31.95,141.4333,60.64,77,100,14.63
341,Mount Gambier,AU,2022-04-25 19:17:23,-37.8333,140.7667,55.09,78,100,5.1
342,Parfenyevo,RU,2022-04-25 19:17:24,58.484,43.4088,47.57,96,100,7.9
343,Celestun,MX,2022-04-25 19:17:24,20.8667,-90.4,87.28,59,0,14.74
344,Salvador,SV,2022-04-25 19:17:24,13.8333,-88.9167,84.6,46,64,6.15
345,Coquimbo,CL,2022-04-25 19:17:25,-29.9533,-71.3436,56.93,94,75,16.11
346,Port Elizabeth,ZA,2022-04-25 19:17:25,-33.918,25.5701,59.31,91,0,9.22
347,Pontalina,BR,2022-04-25 19:17:25,-17.525,-49.4472,90.23,33,15,8.32
348,Montlucon,FR,2022-04-25 19:17:26,46.3333,2.6,49.69,95,24,5.93
349,Atherton,GB,2022-04-25 19:17:26,53.5237,-2.4935,54.43,66,97,3.0
350,Ostra,IT,2022-04-25 19:17:27,43.6139,13.1582,58.71,65,75,2.3
351,Nizhniy Kuranakh,RU,2022-04-25 19:17:27,58.8353,125.4869,23.0,95,97,3.65
352,Flinders,AU,2022-04-25 19:17:27,-34.5833,150.8552,60.19,93,100,5.99
353,Fairview,US,2022-04-25 19:17:28,40.8126,-73.999,60.62,43,100,10.36
354,Burnie,AU,2022-04-25 19:13:02,-41.0667,145.9167,56.95,1,94,7.83
355,Avera,US,2022-04-25 19:17:28,33.194,-82.5271,85.55,45,55,6.93
356,Gamba,GA,2022-04-25 19:17:28,-2.65,10.0,78.06,88,100,5.39
357,Ayan,RU,2022-04-25 19:17:29,56.45,138.1667,24.85,79,2,6.98
358,Severo-Kurilsk,RU,2022-04-25 19:13:07,50.6789,156.125,31.84,85,100,19.8
359,Esperance,AU,2022-04-25 19:17:29,-33.8667,121.9,69.28,42,100,25.21
360,Abu Samrah,SY,2022-04-25 19:17:30,35.3029,37.1841,71.55,40,15,9.55
361,Pochutla,MX,2022-04-25 19:17:30,15.7432,-96.4661,90.82,39,3,10.16
362,Lavrentiya,RU,2022-04-25 19:14:31,65.5833,-171.0,20.53,85,98,6.58
363,San Andres,CO,2022-04-25 19:17:30,12.5847,-81.7006,86.02,74,75,11.5
364,Barkhan,PK,2022-04-25 19:17:31,29.8977,69.5256,75.9,11,0,5.08
365,Dalvik,IS,2022-04-25 19:17:31,65.9702,-18.5286,44.53,84,93,1.45
366,Rio Gallegos,AR,2022-04-25 19:17:32,-51.6226,-69.2181,42.85,87,75,17.27
367,Ostrovnoy,RU,2022-04-25 19:17:32,68.0531,39.5131,34.61,98,100,7.67
368,Ajdabiya,LY,2022-04-25 19:17:33,30.7554,20.2263,74.71,42,9,10.87
369,Praia Da Vitoria,PT,2022-04-25 19:18:33,38.7333,-27.0667,63.75,72,20,13.62
370,Minot,US,2022-04-25 19:18:33,48.2325,-101.2963,32.22,59,0,11.5
371,Dingle,PH,2022-04-25 19:18:34,10.9995,122.6711,78.13,88,25,7.05
372,Comodoro Rivadavia,AR,2022-04-25 19:18:34,-45.8667,-67.5,58.86,36,0,17.27
373,Ust-Koksa,RU,2022-04-25 19:18:34,50.2696,85.6108,37.22,70,100,1.48
374,Sechura,PE,2022-04-25 19:18:35,-5.5569,-80.8222,79.63,59,22,11.86
375,Hamilton,US,2022-04-25 19:18:35,39.1834,-84.5333,75.97,77,75,14.97
376,Kozhva,RU,2022-04-25 19:18:35,65.1073,57.0459,31.28,88,100,3.8
377,Dabakala,CI,2022-04-25 19:18:36,8.3667,-4.4333,87.31,40,100,3.78
378,Zhigansk,RU,2022-04-25 19:18:36,66.7697,123.3711,1.87,98,92,2.42
379,Lompoc,US,2022-04-25 19:18:37,34.6391,-120.4579,85.78,58,0,16.11
380,Belmonte,BR,2022-04-25 19:18:37,-15.8631,-38.8828,82.54,68,0,10.31
381,Ventspils,LV,2022-04-25 19:18:37,57.3894,21.5606,40.93,87,0,0.0
382,Jishou,CN,2022-04-25 19:18:38,28.3167,109.7167,68.41,96,50,1.7
383,Tazovskiy,RU,2022-04-25 19:18:38,67.4667,78.7,2.91,97,94,6.78
384,Narsaq,GL,2022-04-25 19:18:18,60.9167,-46.05,44.82,78,100,1.03
385,Faya,SA,2022-04-25 19:18:38,18.3851,42.4509,64.51,51,0,4.74
386,Arshan,RU,2022-04-25 19:18:39,46.2732,44.22,61.18,51,96,13.42
387,Acajutla,SV,2022-04-25 19:18:39,13.5928,-89.8275,85.53,64,18,7.58
388,Birao,CF,2022-04-25 19:18:40,10.2849,22.7882,90.32,29,100,4.65
389,Port Hardy,CA,2022-04-25 19:14:41,50.6996,-127.4199,45.86,81,100,10.56
390,Road Town,VG,2022-04-25 19:18:40,18.4167,-64.6167,84.24,61,20,14.97
391,Sijunjung,ID,2022-04-25 19:18:41,-0.6876,100.9537,73.27,97,100,1.68
392,Yar-Sale,RU,2022-04-25 19:18:41,66.8333,70.8333,14.79,96,53,8.37
393,Karratha,AU,2022-04-25 19:18:41,-20.7377,116.8463,76.3,72,100,7.34
394,Soyo,AO,2022-04-25 19:16:04,-6.1349,12.3689,78.58,87,73,9.19
395,Sao Paulo De Olivenca,BR,2022-04-25 19:18:42,-3.3783,-68.8725,86.67,70,93,1.39
396,Jennings,US,2022-04-25 19:18:42,38.7192,-90.2604,61.38,52,75,14.97
397,Uyuni,BO,2022-04-25 19:18:42,-20.4597,-66.825,56.66,9,100,14.7
398,Nhulunbuy,AU,2022-04-25 19:18:43,-12.2333,136.7667,77.61,94,8,0.0
399,Rosita,NI,2022-04-25 19:18:43,13.9268,-84.4032,86.63,63,68,3.94
400,Pozo Colorado,PY,2022-04-25 19:18:44,-23.4923,-58.7972,101.19,28,40,15.93
401,Nortelandia,BR,2022-04-25 19:14:37,-14.4547,-56.8028,94.35,38,16,7.94
402,Wanning,CN,2022-04-25 19:18:44,18.8003,110.3967,78.21,93,51,10.27
403,Catamarca,AR,2022-04-25 19:18:44,-28.4696,-65.7852,94.77,21,0,1.99
404,Laguna,US,2022-04-25 19:18:45,38.421,-121.4238,78.64,32,0,6.91
405,Nicoya,CR,2022-04-25 19:18:45,10.1483,-85.452,91.18,48,79,6.58
406,Portland,US,2022-04-25 19:17:07,45.5234,-122.6762,57.9,83,100,5.75
407,Carauari,BR,2022-04-25 19:18:46,-4.8828,-66.8958,90.09,56,86,3.91
408,Say,NE,2022-04-25 19:18:46,13.1007,2.3689,99.16,7,100,6.44
409,Svetlogorsk,BY,2022-04-25 19:18:46,52.6333,29.7333,51.57,90,62,6.67
410,Bageshwar,IN,2022-04-25 19:18:47,29.85,79.7667,65.05,30,1,4.41
411,Leninsk,RU,2022-04-25 19:18:47,48.7119,45.1994,61.14,46,61,9.51
412,Trebisacce,IT,2022-04-25 19:18:47,39.8708,16.5312,54.36,64,3,6.73
413,Komsomolskiy,UZ,2022-04-25 19:18:48,40.4272,71.7189,65.12,63,75,2.3
414,Trincomalee,LK,2022-04-25 19:18:48,8.5711,81.2335,82.94,77,100,6.02
415,Kashi,CN,2022-04-25 19:18:48,39.4547,75.9797,67.21,13,10,8.95
416,Bani Walid,LY,2022-04-25 19:15:03,31.7566,13.9942,66.13,36,88,11.05
417,Paita,PE,2022-04-25 19:19:49,-5.0892,-81.1144,74.26,71,27,13.69
418,Winnemucca,US,2022-04-25 19:16:12,40.973,-117.7357,66.25,14,0,12.66
419,Iwanai,JP,2022-04-25 19:19:50,42.9744,140.5089,46.87,61,100,8.19
420,Coihaique,CL,2022-04-25 19:16:41,-45.5752,-72.0662,43.41,87,75,5.75
421,Colares,PT,2022-04-25 19:19:50,38.7992,-9.4469,62.76,75,20,14.0
422,Yining,CN,2022-04-25 19:15:59,29.0361,114.5636,70.36,98,100,1.28
423,Olinda,BR,2022-04-25 19:19:51,-8.0089,-34.8553,82.13,78,40,6.91
424,Khanapur,IN,2022-04-25 19:19:51,15.6333,74.5167,76.48,82,41,4.54
425,Riyadh,SA,2022-04-25 19:19:51,24.6877,46.7219,73.54,34,100,21.54
426,Mariestad,SE,2022-04-25 19:19:52,58.7097,13.8237,49.5,57,74,5.55
427,Bodo,NO,2022-04-25 19:19:52,67.28,14.405,35.64,60,40,14.97
428,Los Llanos De Aridane,ES,2022-04-25 19:19:53,28.6585,-17.9182,67.75,73,40,8.05
429,Kieta,PG,2022-04-25 19:18:24,-6.2167,155.6333,78.91,82,92,0.69
430,Port-Cartier,CA,2022-04-25 19:18:32,50.0334,-66.8654,39.74,99,100,7.87
431,Libohove,AL,2022-04-25 19:19:54,40.0311,20.2631,56.77,76,0,4.41
432,Haines Junction,CA,2022-04-25 19:19:54,60.7522,-137.5108,42.75,49,94,2.3
433,Klaksvik,FO,2022-04-25 19:19:54,62.2266,-6.589,40.12,81,100,15.37
434,Taunggyi,MM,2022-04-25 19:19:55,20.7833,97.0333,67.98,54,0,3.27
435,Kokkola,FI,2022-04-25 19:19:55,63.8385,23.1307,37.04,91,75,5.75
436,Miri,MY,2022-04-25 19:19:01,4.4148,114.0089,77.14,94,40,2.3
437,Biloela,AU,2022-04-25 19:19:55,-24.4167,150.5,65.77,78,100,13.38
438,Jawhar,SO,2022-04-25 19:19:56,2.7809,45.5005,81.32,68,9,10.04
439,Lakes Entrance,AU,2022-04-25 19:19:56,-37.8811,147.981,48.16,93,16,4.63
440,Port Hawkesbury,CA,2022-04-25 19:19:57,45.6169,-61.3485,54.9,80,100,8.05
441,Den Helder,NL,2022-04-25 19:19:57,52.9599,4.7593,51.03,68,30,16.11
442,Rujewa,TZ,2022-04-25 19:19:57,-8.7,34.3833,65.73,93,69,5.95
443,Fort Nelson,CA,2022-04-25 19:19:58,58.8053,-122.7002,35.19,100,75,5.75
444,San Javier,ES,2022-04-25 19:19:58,37.8063,-0.8374,63.63,71,0,3.44
445,Valparaiso,CL,2022-04-25 19:19:59,-33.0393,-71.6273,66.43,78,75,10.36
446,Cayambe,EC,2022-04-25 19:19:59,0.05,-78.1333,65.46,73,100,2.82
447,Kysyl-Syr,RU,2022-04-25 19:17:59,63.8986,122.7617,12.6,97,100,2.57
448,Maniitsoq,GL,2022-04-25 19:18:10,65.4167,-52.9,29.7,79,100,7.56
449,Santa Maria,BR,2022-04-25 19:18:50,-29.6842,-53.8069,82.78,67,83,12.91
450,Rudnogorsk,RU,2022-04-25 19:20:00,57.2639,103.7519,26.62,96,100,4.85
451,Wamba,NG,2022-04-25 19:20:00,8.9333,8.6,79.5,68,95,7.9
452,Asfi,MA,2022-04-25 19:20:01,32.2994,-9.2372,62.28,69,100,16.24
453,Corinto,GR,2022-04-25 19:20:01,37.9407,22.9573,67.89,65,91,5.75
454,Viedma,AR,2022-04-25 19:20:01,-40.8135,-62.9967,63.86,23,100,17.69
455,Balsta,SE,2022-04-25 19:20:02,59.5671,17.5278,50.09,63,78,6.38
456,Souillac,MU,2022-04-25 19:20:02,-20.5167,57.5167,75.58,78,40,11.5
457,Lagdo,CM,2022-04-25 19:20:03,9.05,13.7333,89.08,40,83,5.06
458,Waingapu,ID,2022-04-25 19:20:03,-9.6567,120.2641,76.19,70,100,4.72
459,Ende,ID,2022-04-25 19:20:04,-8.8432,121.6623,75.83,76,100,2.13
460,Soure,BR,2022-04-25 19:20:04,-0.7167,-48.5233,82.04,78,100,8.77
461,Constantine,DZ,2022-04-25 19:18:54,36.365,6.6147,62.01,67,0,2.3
462,Vaxjo,SE,2022-04-25 19:20:05,56.8777,14.8091,45.63,49,18,0.0
463,Simga,IN,2022-04-25 19:20:05,21.6333,81.7,88.41,11,0,6.06
464,Wajir,KE,2022-04-25 19:21:06,1.7471,40.0573,88.92,44,100,6.51
465,Talara,PE,2022-04-25 19:21:06,-4.5772,-81.2719,79.56,53,0,17.27
466,Gedo,ET,2022-04-25 19:16:19,9.0167,37.45,53.42,93,100,1.68
467,Huicheng,CN,2022-04-25 19:21:07,23.0385,116.2899,75.25,93,1,3.6
468,North Bay,CA,2022-04-25 19:17:40,46.3168,-79.4663,56.17,64,100,11.5
469,Balkanabat,TM,2022-04-25 19:21:07,39.5108,54.3671,75.18,29,100,10.89
470,Nome,US,2022-04-25 19:21:07,64.5011,-165.4064,32.16,93,100,4.61
471,Zhuhai,CN,2022-04-25 19:16:18,22.2769,113.5678,81.86,94,40,6.91
472,Neyshabur,IR,2022-04-25 19:21:08,36.2133,58.7958,71.04,33,42,7.65
473,Jaciara,BR,2022-04-25 19:21:09,-15.9653,-54.9683,91.72,44,54,7.29
474,Vostok,RU,2022-04-25 19:21:09,46.4856,135.8833,39.6,71,100,6.06
475,Hay River,CA,2022-04-25 19:21:10,60.8156,-115.7999,48.18,43,75,12.66
476,Bairiki,KI,2022-04-25 19:18:45,1.3292,172.9752,78.8,94,20,0.0
477,Adrar,MR,2022-04-25 19:21:10,20.5022,-10.0711,83.7,22,0,11.83
478,Nichinan,JP,2022-04-25 19:21:10,31.6,131.3667,71.33,96,73,9.35
479,Cairns,AU,2022-04-25 19:21:11,-16.9167,145.7667,75.07,100,100,4.61
480,Hervey Bay,AU,2022-04-25 19:18:56,-25.2986,152.8535,70.45,78,100,15.26
481,Kizukuri,JP,2022-04-25 19:21:11,40.8061,140.3861,55.11,81,100,4.18
482,Abnub,EG,2022-04-25 19:21:12,27.2696,31.1511,83.64,25,35,10.31
483,Conceicao Do Araguaia,BR,2022-04-25 19:21:12,-8.2578,-49.2647,87.84,62,19,4.97
484,San Quintin,MX,2022-04-25 19:21:13,30.4833,-115.95,75.52,29,0,8.97
485,Remontnoye,RU,2022-04-25 19:21:13,46.5614,43.6501,62.08,55,94,8.86
486,Tumpat,MY,2022-04-25 19:21:14,6.1978,102.171,78.78,94,20,0.0
487,Matara,LK,2022-04-25 19:21:14,5.9485,80.5353,78.6,87,30,2.62
488,Puerto Carreno,CO,2022-04-25 19:20:12,6.189,-67.4859,90.01,54,100,2.91
489,Xining,CN,2022-04-25 19:19:13,36.6167,101.7667,50.05,57,37,2.53
490,Ardakan,IR,2022-04-25 19:21:15,32.31,54.0175,76.17,32,100,8.81
491,Ngunguru,NZ,2022-04-25 19:21:15,-35.6167,174.5,58.86,83,4,9.17
492,Shenzhen,CN,2022-04-25 19:16:42,22.5455,114.0683,81.21,96,7,5.53
493,Cubuk,TR,2022-04-25 19:21:16,40.2386,33.0322,62.06,29,0,5.75
494,Turochak,RU,2022-04-25 19:21:16,52.2576,87.1224,33.39,74,100,0.87
495,Arlit,NE,2022-04-25 19:21:17,18.7369,7.3853,90.03,5,0,10.85
496,Wad Rawah,SD,2022-04-25 19:21:17,15.1603,33.1397,94.95,9,85,9.06
497,Anchorage,US,2022-04-25 19:20:37,61.2181,-149.9003,49.08,72,0,6.91
498,Elko,US,2022-04-25 19:21:18,41.0002,-115.5012,57.63,22,76,5.01
499,Ghanzi,BW,2022-04-25 19:21:18,-21.5667,21.7833,68.81,42,0,11.14
500,Panaba,MX,2022-04-25 19:21:18,21.2833,-88.2667,97.66,31,21,14.27
501,Hambantota,LK,2022-04-25 19:21:19,6.1241,81.1185,80.87,81,8,2.66
502,Lowestoft,GB,2022-04-25 19:21:19,52.4752,1.7516,49.23,86,7,15.21
503,Puerto Maldonado,PE,2022-04-25 19:21:20,-12.6,-69.1833,90.0,62,40,8.05
504,Madras,IN,2022-04-25 19:18:34,13.0878,80.2785,85.98,86,20,4.61
505,Wajima,JP,2022-04-25 19:21:20,37.4,136.9,60.19,77,100,6.22
506,Belaya Gora,RU,2022-04-25 19:21:20,68.5333,146.4167,-4.04,100,82,2.15
507,Gazli,UZ,2022-04-25 19:21:21,40.1333,63.45,70.23,24,100,12.46
508,Verkhnyaya Inta,RU,2022-04-25 19:21:21,65.9811,60.3094,30.56,86,89,8.81
509,Deputatskiy,RU,2022-04-25 19:21:22,69.3,139.9,0.12,99,100,2.39
510,Kichmengskiy Gorodok,RU,2022-04-25 19:21:22,59.9816,45.7854,44.67,93,100,6.71
511,Brookhaven,US,2022-04-25 19:19:01,31.5791,-90.4407,83.86,55,86,2.3
512,Juegang,CN,2022-04-25 19:22:23,32.3174,121.1855,68.92,99,100,7.31
513,Sal Rei,CV,2022-04-25 19:22:23,16.1833,-22.9167,75.4,73,0,17.27
514,Harrismith,ZA,2022-04-25 19:22:24,-28.2728,29.1295,46.17,60,6,4.61
515,Ikwiriri,TZ,2022-04-25 19:22:24,-7.9562,38.9716,74.23,97,89,3.04
516,Cacapava Do Sul,BR,2022-04-25 19:22:24,-30.5122,-53.4914,76.35,69,100,10.98
517,Pacific Grove,US,2022-04-25 19:22:25,36.6177,-121.9166,69.35,74,20,8.99
518,Xinye,CN,2022-04-25 19:22:25,32.5186,112.3522,61.66,84,99,5.59
519,Arman,RU,2022-04-25 19:18:38,59.7,150.1667,23.25,72,100,10.04
520,Daru,PG,2022-04-25 19:20:33,-9.0763,143.2092,79.09,84,71,2.19
521,Chekhov,RU,2022-04-25 19:22:26,55.1431,37.4711,55.29,84,100,7.67
522,Claveria,PH,2022-04-25 19:22:26,18.6074,121.0832,78.84,85,28,7.81
523,Oktyabrskoye,RU,2022-04-25 19:22:27,43.0645,44.7417,57.34,72,4,4.47
524,Tarakan,ID,2022-04-25 19:22:27,3.3,117.6333,76.5,94,40,9.22
525,Kloulklubed,PW,2022-04-25 19:22:28,7.0419,134.2556,82.49,80,100,16.04
526,Stephenville,US,2022-04-25 19:22:28,32.2207,-98.2023,61.81,67,100,13.8
527,Petropavlovsk-Kamchatskiy,RU,2022-04-25 19:22:28,53.0452,158.6483,30.79,80,75,0.0
528,Terny,UA,2022-04-25 19:22:29,50.9833,33.9833,55.49,86,100,9.08
529,Tilichiki,RU,2022-04-25 19:22:29,60.4667,166.1,23.76,94,100,9.78
530,Sangar,RU,2022-04-25 19:22:29,63.9242,127.4739,1.98,98,59,3.56
531,Meadow Lake,US,2022-04-25 19:22:30,34.8014,-106.5436,65.32,19,0,4.81
532,Semey,KZ,2022-04-25 19:22:30,50.4111,80.2275,42.6,50,95,8.03
533,Tralee,IE,2022-04-25 19:22:31,52.2704,-9.7026,52.86,81,91,7.7
534,Tigzirt,DZ,2022-04-25 19:22:32,36.8886,4.1198,59.74,86,100,10.63
535,Teluk Nibung,ID,2022-04-25 19:22:32,3.001,99.8164,77.83,90,100,4.45
536,Nantucket,US,2022-04-25 19:22:33,41.2835,-70.0995,55.54,50,0,8.05
537,Severnyy,RU,2022-04-25 19:22:33,50.677,36.5532,59.04,55,0,2.24
538,Dudinka,RU,2022-04-25 19:21:01,69.4058,86.1778,1.62,98,100,6.42
539,Mata De Sao Joao,BR,2022-04-25 19:22:33,-12.5303,-38.2992,85.75,67,10,8.3
540,Nelson Bay,AU,2022-04-25 19:22:34,-32.7167,152.15,61.0,96,100,4.41
541,Ilheus,BR,2022-04-25 19:22:34,-14.7889,-39.0494,84.02,74,20,10.36
542,Mogocha,RU,2022-04-25 19:22:34,53.7333,119.7667,29.17,88,100,5.14
543,Gelibolu,TR,2022-04-25 19:22:35,40.4103,26.6708,60.66,69,6,4.99
544,Kargasok,RU,2022-04-25 19:22:35,59.0556,80.8572,35.46,87,100,8.95
545,Baghmara,IN,2022-04-25 19:22:36,23.795,86.2085,85.68,12,4,2.64
546,Tual,ID,2022-04-25 19:22:36,-5.6667,132.75,83.26,74,100,5.46
547,Lodja,CD,2022-04-25 19:22:36,-3.4833,23.4333,71.65,98,100,1.92
548,Ndele,CF,2022-04-25 19:22:37,8.4109,20.6473,78.19,69,100,4.03
549,Amalapuram,IN,2022-04-25 19:22:37,16.5833,82.0167,80.67,89,6,4.27
550,Mega,ET,2022-04-25 19:22:37,4.05,38.3,61.34,84,100,3.44
551,Souris,CA,2022-04-25 19:22:38,49.6172,-100.2612,30.06,78,100,6.42
552,Siraha,NP,2022-04-25 19:22:38,26.6541,86.2087,81.91,33,0,10.51
553,Mackay,AU,2022-04-25 19:20:41,-21.15,149.2,73.69,81,96,18.21
554,Fort Smith,US,2022-04-25 19:20:11,35.3859,-94.3986,69.19,47,0,6.91
555,Balkhash,KZ,2022-04-25 19:22:39,46.844,74.9804,42.96,58,0,6.53
556,Georgiyevka,KZ,2022-04-25 19:22:39,43.0369,74.7114,50.04,93,40,4.47
557,Lyngdal,NO,2022-04-25 19:22:39,58.1376,7.07,48.88,76,48,8.9
558,Zambrow,PL,2022-04-25 19:23:40,52.9855,22.2432,45.1,92,100,4.68
559,Eureka,US,2022-04-25 19:23:41,40.8021,-124.1637,59.58,84,97,3.0
