City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Ciras,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
349,Abu Kamal,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
350,Bereda,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
351,Chara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
352,Hamilton,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
353,Bandarbeyla,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
354,Sapouy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
355,Saint Anthony,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
356,Portsmouth,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
357,Qiongshan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
358,Mareeba,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
359,Popondetta,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
360,Hithadhoo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
361,Flin Flon,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
362,Olkhovatka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
363,Kot Diji,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
364,Cap Malheureux,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
365,Tarakan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
366,Mansa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
367,Bahia Blanca,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
368,Tigil,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
369,Chapais,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
370,Ventspils,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
371,Muroto,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
372,Kalianget,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
373,Libertador General San Martin,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
374,Champerico,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
375,Komsomolskiy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
376,Sao Filipe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
377,Cacu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
378,Fuyu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
379,Mandera,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
380,Cabra,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
381,Koryukivka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
382,Kibala,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
383,Byron Bay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
384,Synya,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
385,Lyngseidet,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
386,Sibu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
387,Sitka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
388,Andenes,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
389,Muncar,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
390,Ozinki,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
391,Shimoda,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
392,Kenai,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
393,Buala,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
394,Mount Darwin,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
395,Ulaangom,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
396,Mokrousovo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
397,Saint-Pierre,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
398,Huanren,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
399,Tutoia,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
400,Ewo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
401,Sorvag,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
402,Uyemskiy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
403,Pierre,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
404,Trincomalee,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
405,Calvinia,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
406,Alekseyevka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
407,Lewiston,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
408,Karauzyak,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
409,Khandbari,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
410,Tostamaa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
411,Mingguang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
412,Ambulu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
413,Haines Junction,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
414,Auki,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
415,Changying,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
416,Xiaoyi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
417,Pedana,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
418,Ilebo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
419,Bombay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
420,Zamora,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
421,Ilinsko-Podomskoye,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
422,Dukhovnitskoye,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
423,Tiznit,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
424,Port Lincoln,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
425,Vaitape,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
426,Charters Towers,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
427,Hidalgo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
428,Yenagoa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
429,Gallup,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
430,Cheney,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
431,Jagalur,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
432,Mehamn,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
433,Russkaya Polyana,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
434,Ayan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
435,Concepcion,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
436,Nam Tha,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
437,Kunming,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
438,Tidore,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
439,Szentlorinc,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
440,Turkistan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
441,Palauig,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
442,Bignona,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
443,Naples,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
444,Meulaboh,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
445,Brae,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
446,Hambantota,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
447,Rogongon,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
448,Nevelsk,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
449,Flinders,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
450,Aswan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
451,Wanning,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
452,Dukat,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
453,Ryotsu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
454,Manzanillo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
455,Kutum,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
456,Odienne,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
457,La Macarena,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
458,Diu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
459,Mantua,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
460,Angoche,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
461,Nemuro,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
462,Shubarkuduk,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
463,Am Timan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
464,Igarka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
465,Arkadelphia,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
466,Fairbanks,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
467,Pisco,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
468,Princeton,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
469,Toropets,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
470,Sussex,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
471,Ye,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
472,Port Hedland,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
473,San Patricio,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
474,Darhan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
475,Chikwawa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
476,Oloron-Sainte-Marie,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
477,Te Anau,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
478,Mundo Nuevo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
479,Tilichiki,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
480,Ippy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
481,College,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
482,Necochea,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
483,Lakatoro,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
484,Griffith,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
485,Stephenville,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
486,Hofn,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
487,Riverton,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
488,Babanusah,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
489,Poum,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
490,Saleaula,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
491,Kirakira,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
492,Dali,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
493,Ghanzi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
494,Sinnamary,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
495,Sunndalsora,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
496,Rameshki,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
497,Bur Gabo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
498,Grand Gaube,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
499,Gubkinskiy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
500,Varnamo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
501,Gazojak,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
502,Lazarev,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
503,Marawi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
504,Lavrentiya,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
505,Araouane,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
506,Jahrom,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
507,Prince Rupert,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
508,Mbandaka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
509,Yaan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
510,Cananea,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
511,Catamarca,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
512,Narni,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
513,Salta,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
514,Ormara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
515,Esqueda,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
516,Buenos Aires,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
517,Rio Grande,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
518,Witu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
519,Garowe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
520,Gainesville,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
521,Pozo Colorado,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
522,Mul,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
523,Srednekolymsk,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
524,Bundaberg,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
525,Maues,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
526,Nara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
527,Pandan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
528,Jibuti,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
529,Athabasca,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
530,Rafai,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
531,Alcudia,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
532,Naze,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
533,Nishihara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
534,Lincoln,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
535,Kieta,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
536,Mangai,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
537,French Harbor,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
538,Ust-Koksa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
539,Hervey Bay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
540,Lewistown,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
541,Tamandare,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
542,Vanavara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
543,Sarkand,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
544,Rwamagana,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
545,Inongo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
546,Panzhihua,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
547,Pangkalanbuun,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
548,Agadez,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
549,Bandar-E Lengeh,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
550,Valdosta,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
551,Damietta,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
552,Sala,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
553,Cockburn Town,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
554,Tsihombe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
555,Canico,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
556,Oksfjord,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
557,Cayenne,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
558,Tabialan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
559,Deming,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
560,Luanda,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
561,Sulangan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
562,Acari,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
563,Bilma,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
564,Coos Bay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
565,Taonan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
566,Williams Lake,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
567,Tecoanapa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
568,Hunza,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
569,Ordu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
570,Abu Samrah,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
571,Broken Hill,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
572,Lieksa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
573,Tapaua,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
574,Terra Santa,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
575,Havre-Saint-Pierre,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
576,Jacareacanga,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
577,Buchanan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
578,Pocone,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
579,Maragogi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
580,Buluang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
581,High Level,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
582,Kaili,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
583,Krasnoyarsk-66,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
584,Harper,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
585,Amuntai,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
586,Cabo San Lucas,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
587,Verkhnevilyuysk,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
588,Mumford,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
589,Sur,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
590,Santiago De Las Vegas,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
591,Saint-Nazaire,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
592,Yanliang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
593,Radcliff,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
594,Puerto Escondido,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
595,Doha,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
596,San Clemente,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
597,Le Vauclin,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
598,Atherton,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
599,Khandyga,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
600,Santo Antonio Do Ica,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
601,Berlevag,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
602,Tianpeng,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
603,Adamas,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
604,Kedrovyy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
605,Marang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
606,Miranda Do Corvo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
607,Rockingham,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
608,Matara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
609,Louisbourg,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
610,Puerto Madero,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
611,Panalingaan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
612,Banda Aceh,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
613,Watertown,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
614,Gangapur,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
615,Katherine,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
616,Kassala,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
617,Gloversville,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
618,Cidreira,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
619,Kharan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
620,San Ignacio,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
621,Otradnoye,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
622,Miles City,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
623,Pangnirtung,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
624,Bull Savanna,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
625,Corn Island,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
626,Mount Gambier,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
627,Maseru,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
628,Sumbe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
629,Tautira,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
630,Nyandoma,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
631,Wabana,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
632,Pauini,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
633,Puksoozero,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
634,Santa Lucia,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
635,Soyo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
636,Kaoma,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
637,Chunhuhub,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
638,Sfantu Gheorghe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
639,Awjilah,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
640,Bonavista,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
641,Cordoba,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
642,Moose Factory,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
643,Terrace,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
644,Jalu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
645,Riviere-Du-Loup,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
646,Najran,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
647,Yamachiche,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
648,Chardara,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
649,Fushun,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
650,Zhezkazgan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
651,Caconda,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
652,Kijang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
653,Senhor Do Bonfim,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
654,Broome,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
655,Sabang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
656,Garden City,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
657,Mandan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
658,Alugan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
659,Sankt Leon-Rot,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
660,Taraza,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
661,Petropavlovsk-Kamchatskiy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
662,Lodja,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
663,Emerald,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
664,San Angelo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
665,Nelson Bay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
666,Ksenyevka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
667,Puerto Del Rosario,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
668,Lumeje,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
669,Lyubeshiv,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
670,Bathsheba,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
671,Pontianak,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
672,Kroya,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
673,Shenzhen,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
674,Zhuhai,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
675,Taunggyi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
676,Port Blair,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
677,Gondanglegi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
678,Half Moon Bay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
679,Saint-Joseph,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
680,Chagda,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
681,Kodino,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
682,Lepenou,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
683,Taurianova,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
684,Svetlogorsk,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
685,Kudahuvadhoo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
686,Semey,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
687,Daru,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
688,Coaldale,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
689,Vanimo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
690,Alofi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
691,Muros,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
692,Warqla,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
693,Novodugino,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
694,Pine Bluff,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
695,Jiguani,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
696,Vila Franca Do Campo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
697,Aberdeen,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
698,Rovaniemi,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
699,Kuala Terengganu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
700,Fatezh,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
